168	7.5571e-03	---
169	7.5503e-03	---
170	7.5430e-03	---
171	7.5335e-03	---
172	7.5245e-03	---
173	7.5174e-03	---
174	7.5117e-03	---
175	7.5047e-03	---
176	7.4973e-03	---
177	7.4895e-03	---
178	7.4797e-03	---
179	7.4695e-03	---
180	7.4620e-03	---
181	7.4563e-03	---
182	7.4509e-03	---
183	7.4425e-03	---
184	7.4321e-03	---
185	7.4224e-03	---
186	7.4153e-03	---
187	7.4085e-03	---
188	7.4028e-03	---
189	7.3971e-03	---
190	7.3907e-03	---
191	7.3826e-03	---
192	7.3726e-03	---
193	7.3625e-03	---
194	7.3534e-03	---
195	7.3463e-03	---
196	7.3405e-03	---
197	7.3338e-03	---
198	7.3241e-03	---
199	7.3154e-03	---
200	7.3077e-03	7.3156e-03
201	7.3003e-03	---
202	7.2931e-03	---
203	7.2861e-03	---
204	7.2807e-03	---
205	7.2743e-03	---
206	7.2665e-03	---
207	7.2576e-03	---
208	7.2487e-03	---
209	7.2407e-03	---
210	7.2331e-03	---
211	7.2257e-03	---
212	7.2188e-03	---
213	7.2119e-03	---
214	7.2055e-03	---
215	7.1987e-03	---
216	7.1925e-03	---
217	7.1877e-03	---
218	7.1818e-03	---
219	7.1753e-03	---
220	7.1668e-03	---
221	7.1589e-03	---
222	7.1501e-03	---
223	7.1420e-03	---
224	7.1331e-03	---
225	7.1248e-03	---
226	7.1157e-03	---
227	7.1086e-03	---
228	7.1038e-03	---
229	7.1023e-03	---
230	7.1010e-03	---
231	7.1003e-03	---
232	7.0930e-03	---
233	7.0787e-03	---
234	7.0632e-03	---
235	7.0505e-03	---
236	7.0454e-03	---
237	7.0421e-03	---
238	7.0364e-03	---
239	7.0293e-03	---
240	7.0197e-03	---
241	7.0101e-03	---
242	7.0012e-03	---
243	6.9936e-03	---
244	6.9862e-03	---
245	6.9794e-03	---
246	6.9728e-03	---
247	6.9662e-03	---
248	6.9600e-03	---
249	6.9534e-03	---
250	6.9463e-03	---
251	6.9395e-03	---
252	6.9326e-03	---
253	6.9263e-03	---
254	6.9192e-03	---
255	6.9122e-03	---
256	6.9038e-03	---
257	6.8956e-03	---
258	6.8881e-03	---
259	6.8810e-03	---
260	6.8739e-03	---
261	6.8673e-03	---
262	6.8612e-03	---
263	6.8560e-03	---
264	6.8514e-03	---
265	6.8462e-03	---
266	6.8414e-03	---
267	6.8364e-03	---
