,x,y,z
176,0.2749514550571801,0.016527914417815207,-0.11734385504863269
177,0.27859288140385896,0.01793137859491037,-0.12012895668390108
178,0.282348544432848,0.019327760032901944,-0.12315240847864349
179,0.2861971117751017,0.020715873184016277,-0.12641133550488015
180,0.29011222910403783,0.022094323096382328,-0.12990272864872343
181,0.29408322279093985,0.023461571588714685,-0.13362335829735794
182,0.29811070694923475,0.02481610678317082,-0.13756977231551787
183,0.3021979977754755,0.02615649833741251,-0.14173830709983776
184,0.3063436294301543,0.02748139158843119,-0.14612510150378452
185,0.31054444925025915,0.028789466006262112,-0.1507261094371351
186,0.3147982571021885,0.030079438623122335,-0.15553710271254756
187,0.31910223418545913,0.031350066129723596,-0.16055367450343805
188,0.3234532802291125,0.032600140364737046,-0.16577125989343852
189,0.3278480932163209,0.03382848816722774,-0.1711851371800394
190,0.3322832166451706,0.03503397141945741,-0.17679042790293517
191,0.33674696741733273,0.036215467532886896,-0.18258210454158644
192,0.3412016868601522,0.03737164701258501,-0.1885549851800303
193,0.34564905431930776,0.03850106129285503,-0.19470369475283428
194,0.35008625742892846,0.03960236950634506,-0.2010226729827109
195,0.3545094892931385,0.040674264323520386,-0.207506186023256
196,0.35891598043181494,0.0417154863752501,-0.21414833336469677
197,0.3633023640005012,0.04272483090905816,-0.22094305867325797
198,0.3676541834986295,0.04370108867507797,-0.22788415472805737
199,0.37196448273784094,0.044643010822589584,-0.23496525966757797
200,0.3762314110876572,0.04554947510704754,-0.24217959542955467
201,0.38044841999900003,0.04641580113935218,-0.24953279937885434
202,0.3846079623714954,0.04723777050086639,-0.25702770542025455
203,0.3887067938953174,0.048014076241777684,-0.26465653094513486
204,0.3927436606880208,0.04874359300090948,-0.2724110009426566
205,0.3967168356368687,0.0494252832087753,-0.28028272130746
206,0.4006243381859982,0.05005819128505313,-0.28826320133713684
207,0.4044628121017523,0.05064143952928465,-0.2963438581796813
208,0.40822722051189964,0.05117420211045336,-0.3045160301404174
209,0.4119169399600382,0.051655728666199316,-0.31277099011296505
210,0.41553246320402965,0.05208536565937536,-0.3210999566333201
211,0.41907165605752067,0.052462553648215435,-0.3294941097205245
212,0.4225336254569487,0.05278681560724016,-0.3379446086474347
213,0.4259180753575645,0.05305776220396551,-0.34644260165353474
214,0.42921709051738954,0.05327505806262789,-0.35497923938916
215,0.43242669223755253,0.05343840131147865,-0.36354568278845734
